sku,image 1,image 2,image 3,image 1 result,image 2 result,image 3 result,image 1 confidence,image 2 confidence,image 3 confidence
CT-AQUA-SPARKLE,https://www.mumzworld.com/media/catalog/product/M/U/MUMZ-CT-AQUA-SPARKLE.jpg,,,NO,ERROR - No image,ERROR - No image,0.2,0,0
CT-SEA-GREEN,https://www.mumzworld.com/media/catalog/product/M/U/MUMZ-CT-SEA-GREEN.jpg,,,NO,ERROR - No image,ERROR - No image,0,0,0
CT-SPARKLE-PINK,https://www.mumzworld.com/media/catalog/product/M/U/MUMZ-CT-SPARKLE-PINK.jpg,,,NO,ERROR - No image,ERROR - No image,0,0,0
CT-SPARKLE-PURPLE,https://www.mumzworld.com/media/catalog/product/M/U/MUMZ-CT-SPARKLE-PURPLE.jpg,,,NO,ERROR - No image,ERROR - No image,0,0,0
CT-MIAMI-TEAL,https://www.mumzworld.com/media/catalog/product/M/U/MUMZ-CT-MIAMI-TEAL.jpg,,,NO,ERROR - No image,ERROR - No image,0,0,0
CT-SHIMMER-TURQUOISE,https://www.mumzworld.com/media/catalog/product/M/U/MUMZ-CT-SHIMMER-TURQUOISE.jpg,,,NO,ERROR - No image,ERROR - No image,0,0,0
CT-SPARKLE-BLACK,https://www.mumzworld.com/media/catalog/product/M/U/MUMZ-CT-SPARKLE-BLACK.jpg,,,NO,ERROR - No image,ERROR - No image,0,0,0
TT-AQUA-SPARKLE,https://www.mumzworld.com/media/catalog/product/M/U/MUMZ-TT-AQUA-SPARKLE.jpg,,,NO,ERROR - No image,ERROR - No image,0.2,0,0
TT-SPARKLE-BLACK,https://www.mumzworld.com/media/catalog/product/M/U/MUMZ-TT-SPARKLE-BLACK.jpg,,,NO,ERROR - No image,ERROR - No image,0,0,0
TT-MIAMI-TEAL,https://www.mumzworld.com/media/catalog/product/M/U/MUMZ-TT-MIAMI-TEAL.jpg,,,NO,ERROR - No image,ERROR - No image,0,0,0
TT-SPARKLE-GREEN,https://www.mumzworld.com/media/catalog/product/M/U/MUMZ-TT-SPARKLE-GREEN.jpg,,,NO,ERROR - No image,ERROR - No image,0,0,0
TT-SPARKLE-PURPLE,https://www.mumzworld.com/media/catalog/product/M/U/MUMZ-TT-SPARKLE-PURPLE.jpg,,,NO,ERROR - No image,ERROR - No image,0,0,0
TT-SHIMMER-BLUE,https://www.mumzworld.com/media/catalog/product/M/U/MUMZ-TT-SHIMMER-BLUE.jpg,,,NO,ERROR - No image,ERROR - No image,0,0,0
CTS-SPARKLE-PURPLE,https://www.mumzworld.com/media/catalog/product/M/U/MUMZ-CTS-SPARKLE-PURPLE.jpg,,,NO,ERROR - No image,ERROR - No image,0,0,0
CTS-MIAMI-TEAL,https://www.mumzworld.com/media/catalog/product/M/U/MUMZ-CTS-MIAMI-TEAL.jpg,,,NO,ERROR - No image,ERROR - No image,0,0,0
CTS-SEA-GREEN,https://www.mumzworld.com/media/catalog/product/M/U/MUMZ-CTS-SEA-GREEN.jpg,,,NO,ERROR - No image,ERROR - No image,0,0,0
CTS-CAT-AQUA-SPARKLE,https://www.mumzworld.com/media/catalog/product/c/h/child_catalina_aqua_sparkle.jpg,,,NO,ERROR - No image,ERROR - No image,0.2,0,0
CTS-SHIMMER-TURQUOISE,https://www.mumzworld.com/media/catalog/product/M/U/MUMZ-CTS-SHIMMER-TURQUOISE.jpg,,,NO,ERROR - No image,ERROR - No image,0,0,0
CT-SPARKLE-GREEN,https://www.mumzworld.com/media/catalog/product/m/u/mumz-ct-sparkle-green.jpg,,,NO,ERROR - No image,ERROR - No image,0,0,0
ROE-BA15065NA,https://www.mumzworld.com/media/catalog/product/b/a/ba15065na-a.jpg,https://www.mumzworld.com/media/catalog/product/b/a/ba15065na-b.jpg,https://www.mumzworld.com/media/catalog/product/R/O/ROE-BA15065NA.jpg,NO,NO,NO,0,0,0
ROE-BA15078NA,https://www.mumzworld.com/media/catalog/product/b/a/ba15078na-b.jpg,https://www.mumzworld.com/media/catalog/product/b/a/ba15078na-a.jpg,https://www.mumzworld.com/media/catalog/product/R/O/ROE-BA15078NA.jpg,NO,NO,NO,0,0,0
ROE-BA15072NA,https://www.mumzworld.com/media/catalog/product/b/a/ba15072na-b.jpg,https://www.mumzworld.com/media/catalog/product/b/a/ba15072na-a.jpg,https://www.mumzworld.com/media/catalog/product/b/a/ba15072na-c.jpg,NO,NO,NO,0,0,0
ROE-BA15079NA,https://www.mumzworld.com/media/catalog/product/b/a/ba15079na-b.jpg,https://www.mumzworld.com/media/catalog/product/b/a/ba15079na-a.jpg,https://www.mumzworld.com/media/catalog/product/R/O/ROE-BA15079NA.jpg,NO,NO,NO,0,0,0
ROE-BA15050NA,https://www.mumzworld.com/media/catalog/product/b/a/ba15050na-b.jpg,https://www.mumzworld.com/media/catalog/product/b/a/ba15050na-a.jpg,https://www.mumzworld.com/media/catalog/product/b/a/ba15050na-d.jpg,NO,NO,NO,0,0,0
ROE-BA15021HP,https://www.mumzworld.com/media/catalog/product/b/a/baby_aspen_butterfly_headband_with_booties_gift_set.jpg,https://www.mumzworld.com/media/catalog/product/b/a/baby_aspen_butterfly_headband_with_booties_gift_set_-a.jpg,https://www.mumzworld.com/media/catalog/product/R/O/ROE-BA15021HP.jpg,NO,NO,NO,0,0,0
ROE-BA14025BL,https://www.mumzworld.com/media/catalog/product/b/a/ba14025bl-c.jpg,https://www.mumzworld.com/media/catalog/product/b/a/ba14025bl-b.jpg,https://www.mumzworld.com/media/catalog/product/b/a/ba14025bl-a.jpg,NO,NO,NO,0,0,0
ROE-BA14025PK,https://www.mumzworld.com/media/catalog/product/b/a/ba14025pk-d.jpg,https://www.mumzworld.com/media/catalog/product/b/a/ba14025pk-b.jpg,https://www.mumzworld.com/media/catalog/product/b/a/ba14025pk-c.jpg,NO,NO,NO,0,0,0
ROE-BA15064NA,https://www.mumzworld.com/media/catalog/product/b/a/ba15064na-a.jpg,https://www.mumzworld.com/media/catalog/product/b/a/ba15064na-b.jpg,https://www.mumzworld.com/media/catalog/product/R/O/ROE-BA15064NA.jpg,NO,NO,NO,0,0,0
ROE-BA15006BL,https://www.mumzworld.com/media/catalog/product/b/a/ba15006bl-a.jpg,https://www.mumzworld.com/media/catalog/product/b/a/ba15006bl-b.jpg,https://www.mumzworld.com/media/catalog/product/R/O/ROE-BA15006BL.jpg,NO,NO,NO,0,0,0
ROE-BA15006PK,https://www.mumzworld.com/media/catalog/product/b/a/ba15006pk-b.jpg,https://www.mumzworld.com/media/catalog/product/b/a/ba15006pk-a.jpg,https://www.mumzworld.com/media/catalog/product/R/O/ROE-BA15006PK.jpg,NO,NO,NO,0,0,0
ROE-BA16010HD,https://www.mumzworld.com/media/catalog/product/b/a/ba16010hd-c.jpg,https://www.mumzworld.com/media/catalog/product/b/a/ba16010hd-b.jpg,https://www.mumzworld.com/media/catalog/product/R/O/ROE-BA16010HD.jpg,NO,NO,NO,0,0,0
ROE-BA16010PS,https://www.mumzworld.com/media/catalog/product/b/a/ba16010ps-c.jpg,https://www.mumzworld.com/media/catalog/product/b/a/ba16010ps-d.jpg,https://www.mumzworld.com/media/catalog/product/b/a/ba16010ps-b.jpg,NO,NO,NO,0,0,0
ROE-BA15029NA,https://www.mumzworld.com/media/catalog/product/b/a/ba15029na-a.jpg,https://www.mumzworld.com/media/catalog/product/b/a/ba15029na-b.jpg,https://www.mumzworld.com/media/catalog/product/R/O/ROE-BA15029NA.jpg,NO,NO,NO,0,0,0
ROE-BA15010GN,https://www.mumzworld.com/media/catalog/product/b/a/ba15010gn-a.jpg,https://www.mumzworld.com/media/catalog/product/R/O/ROE-BA15010GN.jpg,,NO,NO,ERROR - No image,0,0,0
ROE-BA15002NA,https://www.mumzworld.com/media/catalog/product/b/a/ba15002na-b.jpg,https://www.mumzworld.com/media/catalog/product/b/a/ba15002na-c.jpg,https://www.mumzworld.com/media/catalog/product/b/a/ba15002na-d.jpg,NO,NO,NO,0,0,0
ROE-BA15108NA,https://www.mumzworld.com/media/catalog/product/b/a/ba15108na-a.jpg,https://www.mumzworld.com/media/catalog/product/b/a/ba15108na-b.jpg,https://www.mumzworld.com/media/catalog/product/R/O/ROE-BA15108NA.jpg,NO,NO,NO,0,0,0
ROE-BA15095NA,https://www.mumzworld.com/media/catalog/product/b/a/ba15095na-a.jpg,https://www.mumzworld.com/media/catalog/product/b/a/ba15095na-b.jpg,https://www.mumzworld.com/media/catalog/product/R/O/ROE-BA15095NA.jpg,NO,NO,NO,0.2,0,0
ROE-BA15004PK,https://www.mumzworld.com/media/catalog/product/b/a/ba15004pk-a.jpg,https://www.mumzworld.com/media/catalog/product/R/O/ROE-BA15004PK.jpg,,NO,NO,ERROR - No image,0,0,0
ROE-BA15073NA,https://www.mumzworld.com/media/catalog/product/b/a/ba15073na-a.jpg,https://www.mumzworld.com/media/catalog/product/b/a/ba15073na-c.jpg,https://www.mumzworld.com/media/catalog/product/b/a/ba15073na-b.jpg,NO,NO,NO,0,0,0
ROE-BA15083NA,https://www.mumzworld.com/media/catalog/product/b/a/ba15083na-a.jpg,https://www.mumzworld.com/media/catalog/product/R/O/ROE-BA15083NA.jpg,,NO,NO,ERROR - No image,0,0,0
ROE-BA16008BR,https://www.mumzworld.com/media/catalog/product/b/a/ba16008br-c.jpg,https://www.mumzworld.com/media/catalog/product/b/a/ba16008br-b.jpg,https://www.mumzworld.com/media/catalog/product/b/a/ba16008br-a.jpg,NO,NO,NO,0,0,0
ROE-BA12009NA,https://www.mumzworld.com/media/catalog/product/b/a/ba12009na-a.jpg,https://www.mumzworld.com/media/catalog/product/R/O/ROE-BA12009NA.jpg,,NO,NO,ERROR - No image,0,0,0
ROE-BA11021NA,https://www.mumzworld.com/media/catalog/product/b/a/ba11021na-a.jpg,https://www.mumzworld.com/media/catalog/product/R/O/ROE-BA11021NA.jpg,,NO,NO,ERROR - No image,0,0,0
ROE-BA16009PK,https://www.mumzworld.com/media/catalog/product/b/a/ba16009pk-c.jpg,https://www.mumzworld.com/media/catalog/product/b/a/ba16009pk-b.jpg,https://www.mumzworld.com/media/catalog/product/b/a/ba16009pk-d.jpg,NO,NO,NO,0,0,0
ROE-BA15107NA,https://www.mumzworld.com/media/catalog/product/b/a/ba15107na-a.jpg,https://www.mumzworld.com/media/catalog/product/b/a/ba15107na-b.jpg,https://www.mumzworld.com/media/catalog/product/R/O/ROE-BA15107NA.jpg,NO,NO,NO,0,0,0
ROE-BA12027NA,https://www.mumzworld.com/media/catalog/product/b/a/ba12027na-b.jpg,https://www.mumzworld.com/media/catalog/product/b/a/ba12027na-a.jpg,https://www.mumzworld.com/media/catalog/product/R/O/ROE-BA12027NA.jpg,NO,NO,NO,0,0,0
ROE-BA11035PK,https://www.mumzworld.com/media/catalog/product/b/a/ba11035pk-b.jpg,https://www.mumzworld.com/media/catalog/product/b/a/ba11035pk-a.jpg,https://www.mumzworld.com/media/catalog/product/R/O/ROE-BA11035PK.jpg,NO,NO,NO,0,0,0
ROE-BA15035NA,https://www.mumzworld.com/media/catalog/product/b/a/ba15035na-b.jpg,https://www.mumzworld.com/media/catalog/product/b/a/ba15035na-a.jpg,https://www.mumzworld.com/media/catalog/product/R/O/ROE-BA15035NA.jpg,NO,NO,NO,0,0,0
JMB-B1681BLUONE,https://www.mumzworld.com/media/catalog/product/b/1/b1681bluone-b.jpg,https://www.mumzworld.com/media/catalog/product/J/M/JMB-B1681BLUONE.jpg,https://www.mumzworld.com/media/catalog/product/b/1/b1681bluone-a.jpg,NO,NO,NO,0,0,0
JMB-B1681GREONE,https://www.mumzworld.com/media/catalog/product/b/1/b1681greone-b.jpg,https://www.mumzworld.com/media/catalog/product/J/M/JMB-B1681GREONE.jpg,https://www.mumzworld.com/media/catalog/product/b/1/b1681greone-a.jpg,NO,NO,NO,0,0,0
JMB-B1681PINONE,https://www.mumzworld.com/media/catalog/product/b/1/b1681pinone-b.jpg,https://www.mumzworld.com/media/catalog/product/J/M/JMB-B1681PINONE.jpg,,NO,NO,ERROR - No image,0,0,0
JMB-D3039BLUONE,https://www.mumzworld.com/media/catalog/product/j/m/jmb-d3039bluone.jpg,,,NO,ERROR - No image,ERROR - No image,0,0,0
JMB-D3039GREONE,https://www.mumzworld.com/media/catalog/product/j/m/jmb-d3039greone.jpg,,,NO,ERROR - No image,ERROR - No image,0,0,0
JMB-D3039PINONE,https://www.mumzworld.com/media/catalog/product/j/m/jmb-d3039pinone.jpg,,,NO,ERROR - No image,ERROR - No image,0,0,0
8363-3-4Y,https://www.mumzworld.com/media/catalog/product/8/3/8363_3.jpg,,,NO,ERROR - No image,ERROR - No image,0,0,0
BTF-10101SRG-S,https://www.mumzworld.com/media/catalog/product/1/0/10103SRG_1.jpg,,,NO,ERROR - No image,ERROR - No image,0,0,0
BTF-10102SRG-M,https://www.mumzworld.com/media/catalog/product/1/0/10103SRG_2.jpg,,,NO,ERROR - No image,ERROR - No image,0,0,0
BTF-10103SRG-L,https://www.mumzworld.com/media/catalog/product/1/0/10103SRG_3.jpg,,,NO,ERROR - No image,ERROR - No image,0,0,0
ROE-BA16051NA,https://www.mumzworld.com/media/catalog/product/b/a/ba16051na-b.jpg,https://www.mumzworld.com/media/catalog/product/b/a/ba16051na-a.jpg,https://www.mumzworld.com/media/catalog/product/R/O/ROE-BA16051NA.jpg,NO,NO,NO,0.4,0,0
ROE-BA16046NA,https://www.mumzworld.com/media/catalog/product/b/a/ba16046na-b.jpg,https://www.mumzworld.com/media/catalog/product/b/a/ba16046na-a.jpg,https://www.mumzworld.com/media/catalog/product/R/O/ROE-BA16046NA.jpg,NO,NO,NO,0,0,0
WAL14R1,https://www.mumzworld.com/media/catalog/product/l/i/life-guarantee_2_3.jpg,https://www.mumzworld.com/media/catalog/product/w/a/wal14r1-b.jpg,https://www.mumzworld.com/media/catalog/product/w/a/wal14r1-a.jpg,NO,NO,NO,0,0,0
WAL14H1,https://www.mumzworld.com/media/catalog/product/l/i/life-guarantee_2_2.jpg,https://www.mumzworld.com/media/catalog/product/w/a/wal14h1-a.jpg,https://www.mumzworld.com/media/catalog/product/M/U/MUMZ-WAL14H1.jpg,NO,NO,NO,0,0,0
WAL14B1,https://www.mumzworld.com/media/catalog/product/l/i/life-guarantee_9.jpg,https://www.mumzworld.com/media/catalog/product/w/a/wal14b1-a.jpg,https://www.mumzworld.com/media/catalog/product/M/U/MUMZ-WAL14B1.jpg,NO,NO,NO,0,0,0
WAL14M1,https://www.mumzworld.com/media/catalog/product/l/i/life-guarantee_7.jpg,https://www.mumzworld.com/media/catalog/product/w/a/wal14m1-a.jpg,https://www.mumzworld.com/media/catalog/product/M/U/MUMZ-WAL14M1.jpg,NO,NO,NO,0,0,0
ROE-BA15114NA,https://www.mumzworld.com/media/catalog/product/b/a/ba15114na-a.jpg,https://www.mumzworld.com/media/catalog/product/R/O/ROE-BA15114NA.jpg,,NO,NO,ERROR - No image,0,0,0
ROE-BA15117NA,https://www.mumzworld.com/media/catalog/product/b/a/ba15117na-a.jpg,https://www.mumzworld.com/media/catalog/product/R/O/ROE-BA15117NA.jpg,,NO,NO,ERROR - No image,0,0,0
ROE-BA16054NA,https://www.mumzworld.com/media/catalog/product/R/O/ROE-BA16054NA.jpg,,,NO,ERROR - No image,ERROR - No image,0,0,0
ROE-BA15103NA,https://www.mumzworld.com/media/catalog/product/R/O/ROE-BA15103NA.jpg,,,NO,ERROR - No image,ERROR - No image,0,0,0
ROE-BA15068NA,https://www.mumzworld.com/media/catalog/product/R/O/ROE-BA15068NA.jpg,,,NO,ERROR - No image,ERROR - No image,0,0,0
ROE-BA16053NA,https://www.mumzworld.com/media/catalog/product/b/a/ba16053na-a.jpg,https://www.mumzworld.com/media/catalog/product/R/O/ROE-BA16053NA.jpg,,NO,NO,ERROR - No image,0,0,0
ROE-BA15118NA,https://www.mumzworld.com/media/catalog/product/R/O/ROE-BA15118NA.jpg,,,NO,ERROR - No image,ERROR - No image,0,0,0
ROE-BA16052NA,https://www.mumzworld.com/media/catalog/product/R/O/ROE-BA16052NA.jpg,,,NO,ERROR - No image,ERROR - No image,0,0,0
ROE-BA15098NA,https://www.mumzworld.com/media/catalog/product/R/O/ROE-BA15098NA.jpg,,,NO,ERROR - No image,ERROR - No image,0,0,0
JP-ADVENTURE-AquaCheck-02Y,https://www.mumzworld.com/media/catalog/product/j/p/jp-adventure-aqua_check_1.jpg,,,NO,ERROR - No image,ERROR - No image,0,0,0
JP-ADVENTURE-AquaCheck-25Y,https://www.mumzworld.com/media/catalog/product/j/p/jp-adventure-aqua_check_2.jpg,,,NO,ERROR - No image,ERROR - No image,0,0,0
JP-ADVENTURE-SilverColor-02Y,https://www.mumzworld.com/media/catalog/product/j/p/jp-adventure-silver_color_1.jpg,,,NO,ERROR - No image,ERROR - No image,0,0,0
JP-ADVENTURE-SilverColor-25Y,https://www.mumzworld.com/media/catalog/product/j/p/jp-adventure-silver_color_2.jpg,,,NO,ERROR - No image,ERROR - No image,0,0,0
ROE-BA16050NA,https://www.mumzworld.com/media/catalog/product/f/u/fun_in_the_sun_bodysuit_hat-a.jpg,https://www.mumzworld.com/media/catalog/product/f/u/fun_in_the_sun_bodysuit_hat.jpg,,NO,NO,ERROR - No image,0,0,0
SAA-9201,https://www.mumzworld.com/media/catalog/product/a/d/aden_anais_bamboo_swaddles_-_mela-a.jpg,https://www.mumzworld.com/media/catalog/product/a/d/aden_anais_bamboo_swaddles_-_mela-b.jpg,https://www.mumzworld.com/media/catalog/product/a/d/aden_anais_bamboo_swaddles_-_mela.jpg,NO,NO,NO,0,0.6000000000000001,0
SAA-6027,https://www.mumzworld.com/media/catalog/product/6/0/6027-a.jpg,https://www.mumzworld.com/media/catalog/product/6/0/6027-b.jpg,https://www.mumzworld.com/media/catalog/product/S/A/SAA-6027.jpg,NO,NO,NO,0,0,0
SAA-6038,https://www.mumzworld.com/media/catalog/product/s/a/saa-6038-aden-anais-classic-dream-blanket-twinkle-15118571574.jpg,https://www.mumzworld.com/media/catalog/product/s/a/saa-6038-aden-anais-classic-dream-blanket-twinkle-15118571573.jpg,https://www.mumzworld.com/media/catalog/product/s/a/saa-6038-aden-anais-classic-dream-blanket-twinkle-15118571572.jpg,NO,NO,NO,0,0,0.2
SAA-7102,https://www.mumzworld.com/media/catalog/product/s/a/saa-7102-aden-anais-classic-snap-bibs-3-pack-jungle-jam-15371598640.jpg,https://www.mumzworld.com/media/catalog/product/7/1/7102-a.jpg,https://www.mumzworld.com/media/catalog/product/7/1/7102-c.jpg,NO,NO,NO,0.2,0,0
CT-SEA-BLUE,https://www.mumzworld.com/media/catalog/product/c/h/child_tail_catalina_sea_blue.jpg,,,NO,ERROR - No image,ERROR - No image,0,0,0
CT-FIRE-CORAL-RED,https://www.mumzworld.com/media/catalog/product/c/h/child_tale_fire_coral_red.jpg,,,NO,ERROR - No image,ERROR - No image,0,0,0
CT-LIQUID-GOLD-SUN,https://www.mumzworld.com/media/catalog/product/c/h/child_tail_liquid_gold_sun.jpg,,,NO,ERROR - No image,ERROR - No image,0.4,0,0
JP-BB-HB-ORANGE,https://www.mumzworld.com/media/catalog/product/o/r/orange_bandana_d.jpg,https://www.mumzworld.com/media/catalog/product/o/r/orange_bandana_c.jpg,https://www.mumzworld.com/media/catalog/product/o/r/orange_bandana_b.jpg,NO,NO,NO,0,0,0
JP-BB-HB-BROWN,https://www.mumzworld.com/media/catalog/product/b/r/brown_bandana_a.jpg,https://www.mumzworld.com/media/catalog/product/J/P/JP-BB-HB-BROWN.jpg,,NO,NO,ERROR - No image,0,0,0
JP-BB-EP-BLACK,https://www.mumzworld.com/media/catalog/product/b/l/black_earmuffs_c.jpg,https://www.mumzworld.com/media/catalog/product/b/l/black_earmuffs_a.jpg,https://www.mumzworld.com/media/catalog/product/J/P/JP-BB-EP-BLACK.jpg,NO,NO,NO,0.2,0,0
JP-BB-EP-SILVER,https://www.mumzworld.com/media/catalog/product/s/i/silver_earmuffs_a.jpg,https://www.mumzworld.com/media/catalog/product/J/P/JP-BB-EP-SILVER.jpg,,NO,NO,ERROR - No image,0,0,0
JP-BB-EP-WHITE,https://www.mumzworld.com/media/catalog/product/w/h/white_earmuffs_a.jpg,https://www.mumzworld.com/media/catalog/product/s/i/silver_earmuffs_c.jpg,https://www.mumzworld.com/media/catalog/product/J/P/JP-BB-EP-WHITE.jpg,NO,NO,NO,0.4,0,0
JP-BB-EP-GCAMO,https://www.mumzworld.com/media/catalog/product/g/r/green_camo_earmuffs_a.jpg,https://www.mumzworld.com/media/catalog/product/g/r/green_camo_earmuffs_c.jpg,https://www.mumzworld.com/media/catalog/product/J/P/JP-BB-EP-GCAMO.jpg,NO,NO,NO,0,0,0
JP-BB-EP-BLUE,https://www.mumzworld.com/media/catalog/product/b/l/blue_earmuffs_a.jpg,https://www.mumzworld.com/media/catalog/product/b/l/blue_earmuffs_c.jpg,https://www.mumzworld.com/media/catalog/product/J/P/JP-BB-EP-BLUE.jpg,NO,NO,NO,0,0.4,0
JP-BB-EP-PINK,https://www.mumzworld.com/media/catalog/product/p/i/pink_earmuffs_c.jpg,https://www.mumzworld.com/media/catalog/product/p/i/pink_earmuffs_b.jpg,https://www.mumzworld.com/media/catalog/product/J/P/JP-BB-EP-PINK.jpg,NO,NO,NO,0,0,0
JP-BB-EP-PCAMO,https://www.mumzworld.com/media/catalog/product/p/i/pink_camo_earmuffs_a.jpg,https://www.mumzworld.com/media/catalog/product/p/i/pink_camo_earmuffs_c.jpg,https://www.mumzworld.com/media/catalog/product/J/P/JP-BB-EP-PCAMO.jpg,NO,NO,NO,0,0,0
LLL-WC-0-1,https://www.mumzworld.com/media/catalog/product/l/l/lll-wc-0-1-2.jpg,https://www.mumzworld.com/media/catalog/product/l/l/lll-wc-0-1-1.jpg,https://www.mumzworld.com/media/catalog/product/L/L/LLL-WC-0-1.jpg,NO,NO,NO,0,0,0
LLL-MIST-0-1,https://www.mumzworld.com/media/catalog/product/l/l/lll-mist-0-1-4.jpg,https://www.mumzworld.com/media/catalog/product/l/l/lll-mist-0-1-2.jpg,https://www.mumzworld.com/media/catalog/product/l/l/lll-mist-0-1-3.jpg,NO,NO,NO,0,0,0
LLL-LT-METAL-0-1,https://www.mumzworld.com/media/catalog/product/L/L/LLL-LT-METAL-0-1.jpg,,,NO,ERROR - No image,ERROR - No image,0,0,0
TUT-814572013333,https://www.mumzworld.com/media/catalog/product/8/1/814572013333-a.jpg,https://www.mumzworld.com/media/catalog/product/8/1/814572013333.jpg,,NO,NO,ERROR - No image,0,0,0
TC-7290106141414,https://www.mumzworld.com/media/catalog/product/T/C/TC-7290106141414.jpg,https://www.mumzworld.com/media/catalog/product/T/C/TC-7290106141414_1.jpg,,NO,NO,ERROR - No image,0,0,0
TC-7290106141445,https://www.mumzworld.com/media/catalog/product/T/C/TC-7290106141445.jpg,https://www.mumzworld.com/media/catalog/product/T/C/TC-7290106141445_1.jpg,,NO,NO,ERROR - No image,0,0,0
TC-7290106143890,https://www.mumzworld.com/media/catalog/product/T/C/TC-7290106143890.jpg,,,NO,ERROR - No image,ERROR - No image,0,0,0
TC-7290106143944,https://www.mumzworld.com/media/catalog/product/T/C/TC-7290106143944.jpg,,,NO,ERROR - No image,ERROR - No image,0.6000000000000001,0,0
TC-7290106143999,https://www.mumzworld.com/media/catalog/product/T/C/TC-7290106143999.jpg,,,NO,ERROR - No image,ERROR - No image,0.2,0,0
TC-7290106141490,https://www.mumzworld.com/media/catalog/product/T/C/TC-7290106141490.jpg,,,NO,ERROR - No image,ERROR - No image,0,0,0
TC-7290106141537,https://www.mumzworld.com/media/catalog/product/T/C/TC-7290106141537.jpg,,,NO,ERROR - No image,ERROR - No image,0,0,0
SAA-7202,https://www.mumzworld.com/media/catalog/product/S/A/SAA-7202.jpg,,,NO,ERROR - No image,ERROR - No image,0,0,0
SAA-7510,https://www.mumzworld.com/media/catalog/product/S/A/SAA-7510.jpg,,,NO,ERROR - No image,ERROR - No image,0,0,0
CBL-5039213100455,https://www.mumzworld.com/media/catalog/product/b/l/blue-2.jpg,https://www.mumzworld.com/media/catalog/product/b/l/blue-1.jpg,https://www.mumzworld.com/media/catalog/product/C/B/CBL-5039213100455.jpg,NO,NO,NO,0,0,0
CBL-5039213100134,https://www.mumzworld.com/media/catalog/product/c/u/cuski_pink-ee_comforter-3.jpg,https://www.mumzworld.com/media/catalog/product/c/u/cuski_pink-ee_comforter-1.jpg,https://www.mumzworld.com/media/catalog/product/c/u/cuski_pink-ee_comforter-2.jpg,NO,NO,NO,0,0,0
